1018 	 What is Melania Trump's religion? [SEP] What did she do before she was married? [SEP] Does she have children? [SEP] How old is he? [SEP] They met at the Kit Kat Club?  Where is that? [SEP] When did she become a model? [SEP] Do we pay the First Lady? [SEP] What about Ivanka? 
1019 	 What is Melania Trump's religion? [SEP] What did she do before she was married? [SEP] Does she have children? [SEP] How old is he? [SEP] They met at the Kit Kat Club?  Where is that? [SEP] When did she become a model? [SEP] Do we pay the First Lady? [SEP] What about Ivanka? [SEP] And Jared? 
10110 	 What is Melania Trump's religion? [SEP] What did she do before she was married? [SEP] Does she have children? [SEP] How old is he? [SEP] They met at the Kit Kat Club?  Where is that? [SEP] When did she become a model? [SEP] Do we pay the First Lady? [SEP] What about Ivanka? [SEP] And Jared? [SEP] What does he do at the White House? 
1021 	 When did social security start in the US? 
1022 	 When did social security start in the US? [SEP] Was it mandatory? 
1023 	 When did social security start in the US? [SEP] Was it mandatory? [SEP] Who received the first check? 
1024 	 When did social security start in the US? [SEP] Was it mandatory? [SEP] Who received the first check? [SEP] When did the government start borrowing from it? 
1025 	 When did social security start in the US? [SEP] Was it mandatory? [SEP] Who received the first check? [SEP] When did the government start borrowing from it? [SEP] How much is owed? 
1026 	 When did social security start in the US? [SEP] Was it mandatory? [SEP] Who received the first check? [SEP] When did the government start borrowing from it? [SEP] How much is owed? [SEP] When will it run out of money? 
1027 	 When did social security start in the US? [SEP] Was it mandatory? [SEP] Who received the first check? [SEP] When did the government start borrowing from it? [SEP] How much is owed? [SEP] When will it run out of money? [SEP] Wow! What will happen? 
1028 	 When did social security start in the US? [SEP] Was it mandatory? [SEP] Who received the first check? [SEP] When did the government start borrowing from it? [SEP] How much is owed? [SEP] When will it run out of money? [SEP] Wow! What will happen? [SEP] Can it be fixed? 
1029 	 When did social security start in the US? [SEP] Was it mandatory? [SEP] Who received the first check? [SEP] When did the government start borrowing from it? [SEP] How much is owed? [SEP] When will it run out of money? [SEP] Wow! What will happen? [SEP] Can it be fixed? [SEP] How much of an increase? 
1031 	 Why were the Dead such an influential live band? 
1032 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? 
1033 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? [SEP] Did they have a #1 hit? 
1034 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? [SEP] Did they have a #1 hit? [SEP] Who was the leader? 
1035 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? [SEP] Did they have a #1 hit? [SEP] Who was the leader? [SEP] How did he lose his finger? 
1036 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? [SEP] Did they have a #1 hit? [SEP] Who was the leader? [SEP] How did he lose his finger? [SEP] What was his relationship to the Airplane? 
1037 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? [SEP] Did they have a #1 hit? [SEP] Who was the leader? [SEP] How did he lose his finger? [SEP] What was his relationship to the Airplane? [SEP] Is Cassidy about Jack Casady? 
1038 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? [SEP] Did they have a #1 hit? [SEP] Who was the leader? [SEP] How did he lose his finger? [SEP] What was his relationship to the Airplane? [SEP] Is Cassidy about Jack Casady? [SEP] Who wrote it? 
1039 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? [SEP] Did they have a #1 hit? [SEP] Who was the leader? [SEP] How did he lose his finger? [SEP] What was his relationship to the Airplane? [SEP] Is Cassidy about Jack Casady? [SEP] Who wrote it? [SEP] What else did they write? 
10310 	 Why were the Dead such an influential live band? [SEP] Why did they allow live recordings? [SEP] Did they have a #1 hit? [SEP] Who was the leader? [SEP] How did he lose his finger? [SEP] What was his relationship to the Airplane? [SEP] Is Cassidy about Jack Casady? [SEP] Who wrote it? [SEP] What else did they write? [SEP] Why did the band break up? 
1041 	 Who are some of the well-known Information Retrieval researchers? 
1042 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? 
1043 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? 
1044 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? 
1045 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? 
1046 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? [SEP] How did they influence modern initiatives? 
1047 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? [SEP] How did they influence modern initiatives? [SEP] What is TREC? 
1048 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? [SEP] How did they influence modern initiatives? [SEP] What is TREC? [SEP] What are some recent tasks? 
1049 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? [SEP] How did they influence modern initiatives? [SEP] What is TREC? [SEP] What are some recent tasks? [SEP] e-Discovery?  What's that? 
10410 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? [SEP] How did they influence modern initiatives? [SEP] What is TREC? [SEP] What are some recent tasks? [SEP] e-Discovery?  What's that? [SEP] What are the important components of a test collection? 
10411 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? [SEP] How did they influence modern initiatives? [SEP] What is TREC? [SEP] What are some recent tasks? [SEP] e-Discovery?  What's that? [SEP] What are the important components of a test collection? [SEP] What about benchmarks for music? 
10412 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? [SEP] How did they influence modern initiatives? [SEP] What is TREC? [SEP] What are some recent tasks? [SEP] e-Discovery?  What's that? [SEP] What are the important components of a test collection? [SEP] What about benchmarks for music? [SEP] What are important measures for web search engines? 
10413 	 Who are some of the well-known Information Retrieval researchers? [SEP] What did he work on? [SEP] Who are some important British ones? [SEP] What did his studies contribute to evaluation? [SEP] What are some criticisms of the experiments? [SEP] How did they influence modern initiatives? [SEP] What is TREC? [SEP] What are some recent tasks? [SEP] e-Discovery?  What's that? [SEP] What are the important components of a test collection? [SEP] What about benchmarks for music? [SEP] What are important measures for web search engines? [SEP] What about online ones? 
1051 	 When did the Black Lives Matter campaign begin? 
1052 	 When did the Black Lives Matter campaign begin? [SEP] Tell me more about what happened. 
1053 	 When did the Black Lives Matter campaign begin? [SEP] Tell me more about what happened. [SEP] Why was he acquitted? 
1054 	 When did the Black Lives Matter campaign begin? [SEP] Tell me more about what happened. [SEP] Why was he acquitted? [SEP] And how about what happened to Brown? 
1055 	 When did the Black Lives Matter campaign begin? [SEP] Tell me more about what happened. [SEP] Why was he acquitted? [SEP] And how about what happened to Brown? [SEP] Who named the movement? 
1056 	 When did the Black Lives Matter campaign begin? [SEP] Tell me more about what happened. [SEP] Why was he acquitted? [SEP] And how about what happened to Brown? [SEP] Who named the movement? [SEP] What was the US reaction to it? 
1057 	 When did the Black Lives Matter campaign begin? [SEP] Tell me more about what happened. [SEP] Why was he acquitted? [SEP] And how about what happened to Brown? [SEP] Who named the movement? [SEP] What was the US reaction to it? [SEP] Tell me more about the movement of the police supporters. 
1058 	 When did the Black Lives Matter campaign begin? [SEP] Tell me more about what happened. [SEP] Why was he acquitted? [SEP] And how about what happened to Brown? [SEP] Who named the movement? [SEP] What was the US reaction to it? [SEP] Tell me more about the movement of the police supporters. [SEP] Why were they killed? 
1059 	 When did the Black Lives Matter campaign begin? [SEP] Tell me more about what happened. [SEP] Why was he acquitted? [SEP] And how about what happened to Brown? [SEP] Who named the movement? [SEP] What was the US reaction to it? [SEP] Tell me more about the movement of the police supporters. [SEP] Why were they killed? [SEP] What else motivates the Black Lives Matter movement? 
